asset_identity,field,url
8983ffee441745b3e4d3ae091305f841,asset_url,https://blog.shopline.tw/merchant-showcase-kakaii/
8983ffee441745b3e4d3ae091305f841,canonical_url,https://blog.shopline.tw/merchant-showcase-kakaii/
89a98a28f671b69736ede8f16c8af771,asset_url,https://blog.shopline.tw/merchant-showcase-xround/
89a98a28f671b69736ede8f16c8af771,canonical_url,https://blog.shopline.tw/merchant-showcase-xround/
89c69cc7ef9ce4ebb0f07378d52d47e3,asset_url,https://www.youtube.com/watch?v=WIMy_AFA0pE
89c69cc7ef9ce4ebb0f07378d52d47e3,canonical_url,https://www.youtube.com/watch?v=WIMy_AFA0pE
8bc736660a45dfff2d0f1e0b3655b4f1,asset_url,https://www.youtube.com/watch?v=3k26q0LXfUA
8bc736660a45dfff2d0f1e0b3655b4f1,canonical_url,https://www.youtube.com/watch?v=3k26q0LXfUA
8c28b9a9be0f5bea535dafe6838b2e89,asset_url,https://blog.shopline.tw/merchant-showcase-chichis-wedding/
8c28b9a9be0f5bea535dafe6838b2e89,canonical_url,https://blog.shopline.tw/merchant-showcase-chichis-wedding/
8e2a1f512ae2999f9d0246915455e7cb,asset_url,https://solink.soundon.fm/episode/ade47af4-d548-4419-81ec-d68a0d1219ca
8e2a1f512ae2999f9d0246915455e7cb,canonical_url,https://solink.soundon.fm/episode/ade47af4-d548-4419-81ec-d68a0d1219ca
8eb2e686eb87b48826f9588893078e38,asset_url,https://www.youtube.com/watch?v=8wdMNfe1XJc
8eb2e686eb87b48826f9588893078e38,canonical_url,https://www.youtube.com/watch?v=8wdMNfe1XJc
8f14d4d602d98cfe8ca6d009ebe50cd4,asset_url,https://solink.soundon.fm/episode/5c672baa-d5ed-4402-aae0-30d1eabd2208
8f14d4d602d98cfe8ca6d009ebe50cd4,canonical_url,https://solink.soundon.fm/episode/5c672baa-d5ed-4402-aae0-30d1eabd2208
8f89f9872bcb7676df18081bfdde3530,asset_url,https://www.youtube.com/watch?v=QDHdqjjjyHY
8f89f9872bcb7676df18081bfdde3530,canonical_url,https://www.youtube.com/watch?v=QDHdqjjjyHY
90508c32768a0cdb210209bd3c566909,asset_url,https://blog.shopline.tw/merchant-showcase-flightmodeshh/
90508c32768a0cdb210209bd3c566909,canonical_url,https://blog.shopline.tw/merchant-showcase-flightmodeshh/
92caf741f980c98a46e624b50f7b5910,asset_url,https://blog.shopline.tw/merchant-showcase-dazzleslim/
92caf741f980c98a46e624b50f7b5910,canonical_url,https://blog.shopline.tw/merchant-showcase-dazzleslim/
93b4a092c31865d93eab820ec1dd861e,asset_url,https://www.youtube.com/watch?v=1dO923jsoc8
93b4a092c31865d93eab820ec1dd861e,canonical_url,https://www.youtube.com/watch?v=1dO923jsoc8
94dc88c6df073a451f1af4d1166583c4,asset_url,https://www.youtube.com/watch?v=jpSSzGp7nRw
94dc88c6df073a451f1af4d1166583c4,canonical_url,https://www.youtube.com/watch?v=jpSSzGp7nRw
982d5106286e617c2b6256360ad2869a,asset_url,https://www.youtube.com/watch?v=PQ2zJ94GVBs
982d5106286e617c2b6256360ad2869a,canonical_url,https://www.youtube.com/watch?v=PQ2zJ94GVBs
986a0b4993125e64748d838053fba038,asset_url,https://blog.shopline.tw/merchant-showcase-naturefruit-cb/
986a0b4993125e64748d838053fba038,canonical_url,https://blog.shopline.tw/merchant-showcase-naturefruit-cb/
9a32339fdb654fb29464f67ad2c94994,asset_url,https://blog.shopline.tw/merchant-showcase-jctech/
9a32339fdb654fb29464f67ad2c94994,canonical_url,https://blog.shopline.tw/merchant-showcase-jctech/
9ce294a8b9da127a8b2298f025932e9b,asset_url,https://solink.soundon.fm/episode/4ee2e24c-f286-4aa3-9cb2-44936dae3f5a
9ce294a8b9da127a8b2298f025932e9b,canonical_url,https://solink.soundon.fm/episode/4ee2e24c-f286-4aa3-9cb2-44936dae3f5a
9e5f6f97b9341511a254bc6be760e8c7,asset_url,https://youtu.be/JSSuFR8xvmA
9e5f6f97b9341511a254bc6be760e8c7,canonical_url,https://youtu.be/JSSuFR8xvmA
a19324d4d9c51318f183b79be542311b,asset_url,https://youtu.be/p7uzJSPKzSw
a19324d4d9c51318f183b79be542311b,canonical_url,https://youtu.be/p7uzJSPKzSw
a3b56450cd5ab5192fbd44c2cc0e33b9,asset_url,https://blog.shopline.tw/merchant-showcase-xin-store/
a3b56450cd5ab5192fbd44c2cc0e33b9,canonical_url,https://blog.shopline.tw/merchant-showcase-xin-store/
a475d29120b2ebaeab92e38e43c7de89,asset_url,https://www.youtube.com/watch?v=B6sOQytwWD4
a475d29120b2ebaeab92e38e43c7de89,canonical_url,https://www.youtube.com/watch?v=B6sOQytwWD4
aaa6c0683a1aaeb4cdc553ab97c393f0,asset_url,https://blog.shopline.tw/merchant-showcase-daisuki/
aaa6c0683a1aaeb4cdc553ab97c393f0,canonical_url,https://blog.shopline.tw/merchant-showcase-daisuki/
ab51d72e9b7e5ad65f04c1ca324b6382,asset_url,https://blog.shopline.tw/merchant-showcase-quapni/
ab51d72e9b7e5ad65f04c1ca324b6382,canonical_url,https://blog.shopline.tw/merchant-showcase-quapni/
aba231afb08d83485bb396451ad04a94,asset_url,https://blog.shopline.tw/merchant-showcase-vanacandles/
aba231afb08d83485bb396451ad04a94,canonical_url,https://blog.shopline.tw/merchant-showcase-vanacandles/
ac47bc72dfb1393a8e737958d3a00c35,asset_url,https://www.youtube.com/watch?v=mt6Rd20wh50
ac47bc72dfb1393a8e737958d3a00c35,canonical_url,https://www.youtube.com/watch?v=mt6Rd20wh50
aea4b9585ab420026e0007119f909969,asset_url,https://www.youtube.com/watch?v=WFP3b8VNpDg
aea4b9585ab420026e0007119f909969,canonical_url,https://www.youtube.com/watch?v=WFP3b8VNpDg
b06d388e8ebd49b9aa145dd8168a0ffc,asset_url,https://www.youtube.com/watch?v=d8I9EcI89zE&list=PL1ZakqyNyglV5VHlD_Yk0pojqPO4NixVj&index=2
b06d388e8ebd49b9aa145dd8168a0ffc,canonical_url,https://www.youtube.com/watch?v=d8I9EcI89zE&list=PL1ZakqyNyglV5VHlD_Yk0pojqPO4NixVj&index=2
b230a71b8be9a6345154f919ea1992f5,asset_url,https://youtu.be/hMaR9MhlmBI?si=c0VQ1n5HeBTk9iBl
b230a71b8be9a6345154f919ea1992f5,canonical_url,https://youtu.be/hMaR9MhlmBI?si=c0VQ1n5HeBTk9iBl
b325ea9159133b60805e2a714358c15c,asset_url,https://blog.shopline.tw/merchant-showcase-littlegirl/
b325ea9159133b60805e2a714358c15c,canonical_url,https://blog.shopline.tw/merchant-showcase-littlegirl/
b34566dd69d0ba07faaa2aff96d34b18,asset_url,https://blog.shopline.tw/merchant-showcase-aromase/
b34566dd69d0ba07faaa2aff96d34b18,canonical_url,https://blog.shopline.tw/merchant-showcase-aromase/
b3dc6adaff0f25e1a73270d58492e98f,asset_url,https://www.gvm.com.tw/article/116094
b3dc6adaff0f25e1a73270d58492e98f,canonical_url,https://www.gvm.com.tw/article/116094
b65d18d721e81d63fdce65d0e407f288,asset_url,https://youtu.be/M_-c7pf858Q
b65d18d721e81d63fdce65d0e407f288,canonical_url,https://youtu.be/M_-c7pf858Q
b6fcba65e6e1150a49ba534cd1b1f277,asset_url,https://blog.shopline.tw/merchant-showcase-ikam/
b6fcba65e6e1150a49ba534cd1b1f277,canonical_url,https://blog.shopline.tw/merchant-showcase-ikam/
b87e07fc8a707152063342e73e13ccad,asset_url,https://blog.shopline.tw/merchant-showcase-teafun/
b87e07fc8a707152063342e73e13ccad,canonical_url,https://blog.shopline.tw/merchant-showcase-teafun/
b8a806bd6b96f89e394dee5da69d85d2,asset_url,https://www.youtube.com/watch?v=wnLCZYb5GBk&list=PL1ZakqyNyglV5VHlD_Yk0pojqPO4NixVj&index=3
b8a806bd6b96f89e394dee5da69d85d2,canonical_url,https://www.youtube.com/watch?v=wnLCZYb5GBk&list=PL1ZakqyNyglV5VHlD_Yk0pojqPO4NixVj&index=3
bd5a5939324e311a5dc451823deaacda,asset_url,https://www.businessweekly.com.tw/business/indep/1003574
bd5a5939324e311a5dc451823deaacda,canonical_url,https://www.businessweekly.com.tw/business/indep/1003574
c111e4d7c0158fa0a125024dd955aba6,asset_url,https://www.youtube.com/watch?v=GO_mWDBuSmk
c111e4d7c0158fa0a125024dd955aba6,canonical_url,https://www.youtube.com/watch?v=GO_mWDBuSmk
c353bcfc8e9eb6cb336d391e53e6a45f,asset_url,https://blog.shopline.tw/merchant-showcase-caltan-design/
c353bcfc8e9eb6cb336d391e53e6a45f,canonical_url,https://blog.shopline.tw/merchant-showcase-caltan-design/
c3c4d2b7fb8ec5dbda6bd188c7527220,asset_url,https://blog.shopline.tw/merchant-showcase-robinmay/
c3c4d2b7fb8ec5dbda6bd188c7527220,canonical_url,https://blog.shopline.tw/merchant-showcase-robinmay/
c4e2b62e6e7264a27a4dd81f5597c35c,asset_url,https://www.youtube.com/watch?v=8d3AbeQbY20
c4e2b62e6e7264a27a4dd81f5597c35c,canonical_url,https://www.youtube.com/watch?v=8d3AbeQbY20
c5afef1a17c3d75cea94efd1172c1ad9,asset_url,https://blog.shopline.tw/merchant-showcase-vitabox/
c5afef1a17c3d75cea94efd1172c1ad9,canonical_url,https://blog.shopline.tw/merchant-showcase-vitabox/
c5ed6a8a44ec44d68fdf0e3344a6c0c6,asset_url,https://www.youtube.com/watch?v=QEGozDh6jI0&list=PL1ZakqyNyglV5VHlD_Yk0pojqPO4NixVj&index=1
c5ed6a8a44ec44d68fdf0e3344a6c0c6,canonical_url,https://www.youtube.com/watch?v=QEGozDh6jI0&list=PL1ZakqyNyglV5VHlD_Yk0pojqPO4NixVj&index=1
c5f4d19ef7ce4ab4305d2d5b98ae8c94,asset_url,https://blog.shopline.tw/merchant-showcase-bidbuy4u/
c5f4d19ef7ce4ab4305d2d5b98ae8c94,canonical_url,https://blog.shopline.tw/merchant-showcase-bidbuy4u/
c66b46a17298812551383ac4f7b7d1e7,asset_url,https://www.youtube.com/watch?v=qDAJR1CajcA&list=PL1ZakqyNyglV5VHlD_Yk0pojqPO4NixVj&index=5
c66b46a17298812551383ac4f7b7d1e7,canonical_url,https://www.youtube.com/watch?v=qDAJR1CajcA&list=PL1ZakqyNyglV5VHlD_Yk0pojqPO4NixVj&index=5
c7f53fe48a57b14b8211f0b8511081a5,asset_url,https://youtu.be/FeTvKlo3uH0
c7f53fe48a57b14b8211f0b8511081a5,canonical_url,https://youtu.be/FeTvKlo3uH0
c89ba71a9769a62ac878b8e765b823ad,asset_url,https://blog.shopline.tw/merchant-showcase-hankmax/
c89ba71a9769a62ac878b8e765b823ad,canonical_url,https://blog.shopline.tw/merchant-showcase-hankmax/
d170fc804966f8e515e7e8f2b1b6aea4,asset_url,https://solink.soundon.fm/episode/b5e3104b-927e-4713-b896-1cac5e2ee34f
d170fc804966f8e515e7e8f2b1b6aea4,canonical_url,https://solink.soundon.fm/episode/b5e3104b-927e-4713-b896-1cac5e2ee34f
d1d892105cae4894049c6a07f7a91f5f,asset_url,https://blog.shopline.tw/merchant-showcase-squarestudio/
d1d892105cae4894049c6a07f7a91f5f,canonical_url,https://blog.shopline.tw/merchant-showcase-squarestudio/
d43ed6c78e950db7032af8af53dd04f3,asset_url,https://blog.shopline.tw/merchant-showcase-fun-s/
d43ed6c78e950db7032af8af53dd04f3,canonical_url,https://blog.shopline.tw/merchant-showcase-fun-s/
d61c383dc2a36a23691f5d3c7025aa85,asset_url,https://www.cw.com.tw/article/5133307
d61c383dc2a36a23691f5d3c7025aa85,canonical_url,https://www.cw.com.tw/article/5133307
d64967b67135ed7ede46bc946fb69fd6,asset_url,https://www.youtube.com/watch?v=8hXH6X9uGwI&list=PL1ZakqyNyglV5VHlD_Yk0pojqPO4NixVj&index=9
d64967b67135ed7ede46bc946fb69fd6,canonical_url,https://www.youtube.com/watch?v=8hXH6X9uGwI&list=PL1ZakqyNyglV5VHlD_Yk0pojqPO4NixVj&index=9
d84ef83c557ca4845752b7da67e28ed8,asset_url,https://blog.shopline.tw/merchant-showcase-yuanyuco/
d84ef83c557ca4845752b7da67e28ed8,canonical_url,https://blog.shopline.tw/merchant-showcase-yuanyuco/
d8a0592edc87abf107661052814c1013,asset_url,https://blog.shopline.tw/merchant-showcase-drqq/
d8a0592edc87abf107661052814c1013,canonical_url,https://blog.shopline.tw/merchant-showcase-drqq/
d92c9a9f34ec4a06884fd599fa852d90,asset_url,https://www.youtube.com/watch?v=GTOaoiwWKVE
d92c9a9f34ec4a06884fd599fa852d90,canonical_url,https://www.youtube.com/watch?v=GTOaoiwWKVE
dbb955fa26e5a28e104fc186d0ce115f,asset_url,https://blog.shopline.tw/merchant-showcase-xuxuwear/
dbb955fa26e5a28e104fc186d0ce115f,canonical_url,https://blog.shopline.tw/merchant-showcase-xuxuwear/
dc10d3876aa5ea3a2820dfe2cfc25772,asset_url,https://blog.shopline.tw/merchant-showcase-suntone/
dc10d3876aa5ea3a2820dfe2cfc25772,canonical_url,https://blog.shopline.tw/merchant-showcase-suntone/
dc28dfa65bd4229374fbbe05c5e93c4d,asset_url,https://solink.soundon.fm/episode/fe89adc9-b8c0-4e08-9b27-a8a510bbfeb6
dc28dfa65bd4229374fbbe05c5e93c4d,canonical_url,https://solink.soundon.fm/episode/fe89adc9-b8c0-4e08-9b27-a8a510bbfeb6
dd1d7a49ccdebf76d87b471976ce123f,asset_url,https://www.youtube.com/watch?v=LV1MFu-dlI8
dd1d7a49ccdebf76d87b471976ce123f,canonical_url,https://www.youtube.com/watch?v=LV1MFu-dlI8
dddc4279d81d90762c62aceff42644ce,asset_url,https://blog.shopline.tw/merchant-showcase-inyouso/
dddc4279d81d90762c62aceff42644ce,canonical_url,https://blog.shopline.tw/merchant-showcase-inyouso/
de3fea43fa58c21770fac0f5dbd0f1cd,asset_url,https://blog.shopline.tw/merchant-showcase-onemore/
de3fea43fa58c21770fac0f5dbd0f1cd,canonical_url,https://blog.shopline.tw/merchant-showcase-onemore/
df2c8f5aeb4b9c9d51c5c995f1d347db,asset_url,https://blog.shopline.tw/merchant-showcase-jdscent/
df2c8f5aeb4b9c9d51c5c995f1d347db,canonical_url,https://blog.shopline.tw/merchant-showcase-jdscent/
e165379c8302a0428a65607a14aa216f,asset_url,https://blog.shopline.tw/merchant-showcase-kiiwio/
e165379c8302a0428a65607a14aa216f,canonical_url,https://blog.shopline.tw/merchant-showcase-kiiwio/
e1e64f7cf5fbfff21d0cc76799ba0108,asset_url,https://www.youtube.com/watch?v=4qK5nsoKs8Y
e1e64f7cf5fbfff21d0cc76799ba0108,canonical_url,https://www.youtube.com/watch?v=4qK5nsoKs8Y
e36825ca6c62ad2ee6e54aa12e56df26,asset_url,https://solink.soundon.fm/episode/84639c71-59d4-4e55-97a3-e8490de3b021
e36825ca6c62ad2ee6e54aa12e56df26,canonical_url,https://solink.soundon.fm/episode/84639c71-59d4-4e55-97a3-e8490de3b021
e48afb6f8b61be6303a6f00dccae9321,asset_url,https://blog.shopline.tw/merchant-showcase-1982kids/
e48afb6f8b61be6303a6f00dccae9321,canonical_url,https://blog.shopline.tw/merchant-showcase-1982kids/
e4f1aaef23c7ee18b549056661ceee71,asset_url,https://youtu.be/7nVLtH5iW20
e4f1aaef23c7ee18b549056661ceee71,canonical_url,https://youtu.be/7nVLtH5iW20
e9dd61900de0de4eaea10d211222d71a,asset_url,https://blog.shopline.tw/merchant-showcase-sachiko/
e9dd61900de0de4eaea10d211222d71a,canonical_url,https://blog.shopline.tw/merchant-showcase-sachiko/
ea1fcb167c057883638f3c8d37a682bc,asset_url,https://blog.shopline.tw/merchant-showcase-shie-fa/
ea1fcb167c057883638f3c8d37a682bc,canonical_url,https://blog.shopline.tw/merchant-showcase-shie-fa/
ea79ba5651c666b878733182036d1736,asset_url,https://blog.shopline.tw/merchant-showcase-heybakermarket/
ea79ba5651c666b878733182036d1736,canonical_url,https://blog.shopline.tw/merchant-showcase-heybakermarket/
eac9846b9ad70b40f4fb332a52980741,asset_url,https://solink.soundon.fm/episode/90c20d73-ae4e-4a30-a40e-5f3b477c021f
eac9846b9ad70b40f4fb332a52980741,canonical_url,https://solink.soundon.fm/episode/90c20d73-ae4e-4a30-a40e-5f3b477c021f
ed61244e9e8d031e4a7a226a39f023fd,asset_url,https://www.youtube.com/watch?v=OFmk-d9FXiI&list=PL1ZakqyNyglV5VHlD_Yk0pojqPO4NixVj&index=12
ed61244e9e8d031e4a7a226a39f023fd,canonical_url,https://www.youtube.com/watch?v=OFmk-d9FXiI&list=PL1ZakqyNyglV5VHlD_Yk0pojqPO4NixVj&index=12
ef5dfb1b6e910c9e4647ea79829a9f79,asset_url,https://www.inside.com.tw/article/30274-shopline-robinmay
ef5dfb1b6e910c9e4647ea79829a9f79,canonical_url,https://www.inside.com.tw/article/30274-shopline-robinmay
f0e926d44f1f104d796bd80fd93dbeba,asset_url,https://blog.shopline.tw/merchant-showcase-captain-danny/
f0e926d44f1f104d796bd80fd93dbeba,canonical_url,https://blog.shopline.tw/merchant-showcase-captain-danny/
f2815dc0ce219c1dad1ae9ea549d31a8,asset_url,https://blog.shopline.tw/merchant-showcase-thirdfloor/
f2815dc0ce219c1dad1ae9ea549d31a8,canonical_url,https://blog.shopline.tw/merchant-showcase-thirdfloor/
f36f27f0b974591050f6d23a0d9a47e9,asset_url,https://blog.shopline.tw/merchant-showcase-guang-sheng-tang/
f36f27f0b974591050f6d23a0d9a47e9,canonical_url,https://blog.shopline.tw/merchant-showcase-guang-sheng-tang/
f615924de8d33f17daf39aa312811309,asset_url,https://www.youtube.com/watch?v=r7GpM3zpCJQ
f615924de8d33f17daf39aa312811309,canonical_url,https://www.youtube.com/watch?v=r7GpM3zpCJQ
f6391c61911528d742d8acf953557bc0,asset_url,https://www.youtube.com/watch?v=piOSN4VPZAc
f6391c61911528d742d8acf953557bc0,canonical_url,https://www.youtube.com/watch?v=piOSN4VPZAc
f6b177b6b455eaa1b608bc54016c9e39,asset_url,https://solink.soundon.fm/episode/ed9f4c60-e255-492b-9717-3e352324572b
f6b177b6b455eaa1b608bc54016c9e39,canonical_url,https://solink.soundon.fm/episode/ed9f4c60-e255-492b-9717-3e352324572b
f6d6f4a009963df05b03cf662ff52256,asset_url,https://blog.shopline.tw/merchant-showcase-annaeveryday/
f6d6f4a009963df05b03cf662ff52256,canonical_url,https://blog.shopline.tw/merchant-showcase-annaeveryday/
f70c70ace4c2182b14c977f96d7319c5,asset_url,https://blog.shopline.tw/merchant-showcase-tri-small/
f70c70ace4c2182b14c977f96d7319c5,canonical_url,https://blog.shopline.tw/merchant-showcase-tri-small/
f8b0e2fbe7df31ad0ab11b05b5513e91,asset_url,https://blog.shopline.tw/merchant-showcase-onebeef/
f8b0e2fbe7df31ad0ab11b05b5513e91,canonical_url,https://blog.shopline.tw/merchant-showcase-onebeef/
f96aa35fa968a995ccd76d9307e8a152,asset_url,https://blog.shopline.tw/merchant-showcase-relove-10anniversary/
f96aa35fa968a995ccd76d9307e8a152,canonical_url,https://blog.shopline.tw/merchant-showcase-relove-10anniversary/
f979ffdac970945f6036c0317833f726,asset_url,https://blog.shopline.tw/merchant-showcase-jerscy/
f979ffdac970945f6036c0317833f726,canonical_url,https://blog.shopline.tw/merchant-showcase-jerscy/
fc6918bdcf04d74a58abecc8466112ce,asset_url,https://youtu.be/0KoCg0RRUGM
fc6918bdcf04d74a58abecc8466112ce,canonical_url,https://youtu.be/0KoCg0RRUGM
fca618e32d7c6f6b3071871e2e5c0981,asset_url,https://blog.shopline.tw/merchant-showcase-fooddealer/
fca618e32d7c6f6b3071871e2e5c0981,canonical_url,https://blog.shopline.tw/merchant-showcase-fooddealer/
fe9caedf48cc111eb18a7a0fdab54099,asset_url,https://blog.shopline.tw/merchant-showcase-exshop/
fe9caedf48cc111eb18a7a0fdab54099,canonical_url,https://blog.shopline.tw/merchant-showcase-exshop/
